 -7692.5    -1494.4
                                      
 -5212.9     2615.6
                                      
 -3507.4     5441.2
                                      
 -2424.3     7239.3
                                      
 -1184.1     9294.2
                                      
  -563.2    10321.8
                                      
   520.4    12119.9
                                      
 -5784.6      507.5
                                      
 -3614.5     4103.7
                                      
 -2529.3     5901.8
                                      
 -1290.8     7956.9
                                      
   -51.0    10011.8
                                      
  1499.3    12580.5
                                      
 -6200.6    -1343.7
                                      
 -4029.8     2252.6
                                      
 -2170.7     5335.1
                                      
  -311.3     8417.5
                                      
   618.9     9958.8
                                      
  1857.8    12013.7
                                      
 -6460.6    -2938.0
                                      
 -4911.4     -369.2
                                      
 -2431.6     3740.8
                                      
  -262.1     7337.0
                                      
  1598.0    10419.5
                                      
  2527.5    11960.7
                                      
 -5947.7    -3247.8
                                      
 -5017.0    -1706.6
                                      
 -2692.6     2146.5
                                      
   715.5     7797.6
                                      
  2110.3    10109.5
                                      
 -3419.7     -218.5
                                      
  -163.8     5175.8
                                      
  2315.4     9285.8
                                      
  3089.4    10570.1
                                      
 -3525.0    -1555.9
                                      
 -1045.7     2554.0
                                      
    39.2     4352.1
                                      
   658.3     5379.6
                                      
  2209.3     7948.3
                                      
  3759.2    10517.1
                                      
 -3786.4    -3150.3
                                      
 -2082.1     -324.6
                                      
  -221.3     2757.8
                                      
  1172.9     5069.7
                                      
  1947.5     6354.0
                                      
  3651.4     9179.6
                                      
  4271.6    10207.1
                                      
 -3581.7    -3974.0
                                      
 -2033.2    -1405.1
                                      
  -483.8     1163.6
                                      
   601.1     2961.6
                                      
  1376.1     4246.0
                                      
  2462.0     6044.0
                                      
  3545.5     7842.2
                                      
  5095.0    10410.9
                                      
 -2914.5    -4027.0
                                      
 -1828.2    -2228.9
                                      
  -898.4     -687.7
                                      
   494.6     1624.1
                                      
  1269.7     2908.5
                                      
  2200.2     4449.8
                                      
  3285.9     6247.8
                                      
  5144.9     9330.4
                                      
 -1625.2    -3052.5
                                      
   234.2       29.9
                                      
  1319.1     1828.0
                                      
  2714.9     4139.9
                                      
  5503.9     8763.6
                                      
 -1732.2    -4390.0
                                      
   -26.4    -1564.4
                                      
  1368.5      747.4
                                      
  3072.0     3573.0
                                      
  4778.1     6398.7
                                      
  5551.9     7682.9
                                      
  6482.9     9224.2
                                      
  -907.0    -4186.2
                                      
  1571.8      -76.3
                                      
  3431.1     3006.2
                                      
  4361.1     4547.5
                                      
  5290.8     6088.6
                                      
  6686.5     8400.5
                                      
  -549.8    -4753.0
                                      
  3171.3     1412.0
                                      
  5494.4     5265.0
                                      
  6734.7     7319.9
                                      
  7510.1     8604.4
                                      
   739.3    -3778.6
                                      
  3840.0     1358.8
                                      
  5079.5     3413.8
                                      
  5698.0     4441.3
                                      
  7403.0     7267.0
                                      
  8178.2     8551.2
                                      
   478.7    -5373.0
                                      
  1874.1    -3061.1
                                      
  2493.6    -2033.6
                                      
  3578.3     -235.4
                                      
  5283.1     2590.1
                                      
  6677.6     4902.0
                                      
  8073.1     7213.8
                                      
   992.0    -5682.9
                                      
  4091.4     -545.4
                                      
  6416.6     3307.7
                                      
  8275.0     6390.1
                                      
   731.4    -7277.2
                                      
  3520.1    -2653.4
                                      
  6929.6     2997.7
                                      
  8789.8     6080.2
                                      
  3723.7    -3477.2
                                      
  7909.3     3458.4
                                      
  9613.6     6284.0
                                      
 10233.2     7311.5
                                      
  4083.2    -4043.9
                                      
  7028.1      836.6
                                      
  8266.8     2891.6
                                      
  8886.9     3919.1
                                      
  9973.1     5717.1
                                      
  5062.0    -3583.3
                                      
  8470.8     2067.8
                                      
 10021.7     4636.7
                                      
  5421.5    -4150.1
                                      
  9295.0     2271.6
                                      
 10845.6     4840.5
                                      
 11774.0     6381.6
                                      
  3455.1    -8570.1
                                      
  4228.8    -7285.7
                                      
  6398.3    -3689.5
                                      
  8569.7      -93.2
                                      
  9188.1      934.3
                                      
 10428.1     2989.2
                                      
 11667.5     5044.2
                                      
 12288.9     6071.7
                                      
  4278.7    -8366.2
                                      
  6913.8    -3999.4
                                      
  9392.2      110.5
                                      
 10943.2     2679.3
                                      
 12491.3     5248.1
                                      
  5567.8    -7391.9
                                      
  6962.0    -5079.9
                                      
  8822.3    -1997.5
                                      
 11145.6     1855.6
                                      
 12695.7     4424.3
                                      
  4996.3    -9499.9
                                      
  6081.5    -7701.7
                                      
  7475.6    -5390.0
                                      
  9024.6    -2821.2
                                      
 11349.9     1031.9
                                      
 12125.2     2316.3
                                      
 13208.9     4114.3
                                      
  5510.1    -9809.8
                                      
  7058.7    -7241.2
                                      
  9075.1    -3901.8
                                      
 10314.1    -1846.8
                                      
 11089.8     -562.4
                                      
 12949.2     2520.0
                                      
 14343.3     4832.0
                                      
  6333.7    -9606.1
                                      
  7262.8    -8064.8
                                      
  8347.2    -6266.6
                                      
  9433.1    -4468.6
                                      
 10207.3    -3184.3
                                      
 10983.1    -1899.9
                                      
 11756.8     -615.5
                                      
 12687.6      925.7
                                      
 14237.3     3494.4
                                      
  7932.4    -8117.9
                                      
  9481.7    -5549.2
                                      
 10102.4    -4521.6
                                      
 10876.4    -3237.3
                                      
 11652.2    -1953.0
                                      
 13045.6      359.0
                                      
 14750.7     3184.5
                                      
  7205.7   -10482.7
                                      
  8136.6    -8941.5
                                      
  9221.0    -7143.5
                                      
 10616.0    -4831.6
                                      
 11854.7    -2776.7
                                      
 12939.3     -978.5
                                      
 13714.4      305.9
                                      
 14955.3     2360.9
                                      
