  1537.4    -8013.4
                                      
 -2563.3    -5518.2
                                      
 -5382.5    -3802.1
                                      
 -7176.4    -2712.3
                                      
 -9226.7    -1464.3
                                      
-10251.9     -839.6
                                      
-12046.0      250.7
                                      
  -457.3    -6097.9
                                      
 -4045.3    -3914.3
                                      
 -5839.4    -2822.3
                                      
 -7889.8    -1576.1
                                      
 -9940.0     -328.6
                                      
-12502.9     1231.3
                                      
  1392.3    -6520.9
                                      
 -2195.8    -4336.5
                                      
 -5271.3    -2465.9
                                      
 -8346.7     -594.8
                                      
 -9884.4      341.1
                                      
-11934.7     1587.8
                                      
  2985.6    -6786.9
                                      
   422.6    -5228.0
                                      
 -3678.0    -2732.8
                                      
 -7266.0     -549.8
                                      
-10341.5     1322.0
                                      
-11879.2     2257.2
                                      
  3297.3    -6275.2
                                      
  1759.6    -5338.6
                                      
 -2084.7    -2999.8
                                      
 -7722.9      429.6
                                      
-10029.6     1833.1
                                      
   277.5    -3735.7
                                      
 -5104.5     -459.6
                                      
 -9205.1     2035.1
                                      
-10486.5     2813.9
                                      
  1614.5    -3846.1
                                      
 -2486.0    -1351.3
                                      
 -4280.0     -259.7
                                      
 -5305.2      363.3
                                      
 -7868.0     1923.9
                                      
-10431.0     3483.5
                                      
  3207.9    -4113.5
                                      
   388.7    -2398.5
                                      
 -2686.7     -526.1
                                      
 -4993.3      876.7
                                      
 -6274.7     1656.1
                                      
 -9093.9     3370.7
                                      
-10119.1     3994.7
                                      
  4032.4    -3911.8
                                      
  1469.4    -2353.7
                                      
 -1093.5     -794.6
                                      
 -2887.4      297.0
                                      
 -4168.9     1076.8
                                      
 -5962.8     2169.5
                                      
 -7756.9     3259.8
                                      
-10319.7     4818.9
                                      
  4087.9    -3244.8
                                      
  2293.9    -2151.9
                                      
   756.2    -1216.2
                                      
 -1550.4      185.5
                                      
 -2831.8      965.4
                                      
 -4369.6     1901.7
                                      
 -6163.5     2994.2
                                      
 -9239.0     4864.7
                                      
  3118.3    -1951.9
                                      
    42.9      -81.0
                                      
 -1751.1     1010.7
                                      
 -4057.7     2415.2
                                      
 -8670.9     5221.6
                                      
  4455.3    -2063.9
                                      
  1636.2     -347.5
                                      
  -670.3     1056.1
                                      
 -3489.5     2770.2
                                      
 -6308.7     4486.9
                                      
 -7590.1     5265.6
                                      
 -9127.9     6202.3
                                      
  4254.7    -1238.0
                                      
   154.1     1256.3
                                      
 -2921.3     3127.1
                                      
 -4459.1     4063.0
                                      
 -5996.8     4998.4
                                      
 -8303.4     6402.9
                                      
  4822.8     -882.9
                                      
 -1328.1     2861.3
                                      
 -5172.4     5198.9
                                      
 -7222.6     6447.0
                                      
 -8504.2     7227.2
                                      
  3853.2      409.8
                                      
 -1272.4     3529.8
                                      
 -3322.8     4777.1
                                      
 -4348.0     5399.5
                                      
 -7167.1     7115.0
                                      
 -8448.5     7895.1
                                      
  5446.7      143.2
                                      
  3140.1     1547.3
                                      
  2114.9     2170.7
                                      
   320.8     3262.1
                                      
 -2498.3     4977.6
                                      
 -4804.9     6380.7
                                      
 -7111.4     7785.0
                                      
  5758.5      655.4
                                      
   632.7     3774.1
                                      
 -3211.6     6113.7
                                      
 -6287.0     7983.8
                                      
  7351.8      388.8
                                      
  2738.6     3194.8
                                      
 -2899.7     6625.6
                                      
 -5975.2     8497.4
                                      
  3563.1     3395.3
                                      
 -3356.7     7607.0
                                      
 -6175.9     9321.9
                                      
 -7201.0     9945.4
                                      
  4131.2     3752.7
                                      
  -738.3     6715.9
                                      
 -2788.6     7962.4
                                      
 -3813.7     8586.3
                                      
 -5607.7     9679.3
                                      
  3674.3     4733.2
                                      
 -1964.0     8163.3
                                      
 -4527.0     9723.9
                                      
  4242.4     5090.6
                                      
 -2164.7     8988.2
                                      
 -4727.7    10548.5
                                      
 -6265.3    11482.6
                                      
  8655.0     3107.6
                                      
  7373.5     3886.1
                                      
  3785.5     6069.2
                                      
   197.4     8254.1
                                      
  -827.8     8876.3
                                      
 -2878.0    10124.1
                                      
 -4928.4    11371.2
                                      
 -5953.5    11996.4
                                      
  8454.1     3931.9
                                      
  4097.3     6583.4
                                      
    -3.3     9077.3
                                      
 -2566.2    10638.0
                                      
 -5129.1    12195.7
                                      
  7484.7     5224.7
                                      
  5178.0     6627.6
                                      
  2102.6     8499.5
                                      
 -1741.7    10837.3
                                      
 -4304.5    12397.0
                                      
  9590.5     4645.3
                                      
  7796.5     5737.2
                                      
  5490.0     7140.1
                                      
  2927.1     8698.7
                                      
  -917.3    11038.5
                                      
 -2198.7    11818.6
                                      
 -3992.7    12909.1
                                      
  9902.4     5157.9
                                      
  7339.6     6716.1
                                      
  4007.9     8745.1
                                      
  1957.5     9991.8
                                      
   676.0    10772.4
                                      
 -2399.4    12643.4
                                      
 -4706.1    14046.2
                                      
  9701.7     5982.3
                                      
  8164.0     6917.2
                                      
  6369.9     8008.4
                                      
  4576.0     9101.0
                                      
  3294.6     9880.0
                                      
  2013.1    10660.7
                                      
   731.7    11439.2
                                      
  -806.1    12375.7
                                      
 -3368.9    13935.2
                                      
  8219.6     7586.5
                                      
  5656.7     9145.6
                                      
  4631.5     9770.0
                                      
  3350.2    10548.9
                                      
  2068.7    11329.5
                                      
  -238.0    12731.6
                                      
 -3057.0    14447.3
                                      
 10581.7     6850.9
                                      
  9044.0     7787.7
                                      
  7250.1     8878.8
                                      
  4943.4    10282.5
                                      
  2893.2    11529.0
                                      
  1099.1    12620.3
                                      
  -182.4    13400.3
                                      
 -2232.7    14648.9
                                      
