-10821.3    -2728.1
                                      
-12392.1    -5283.0
                                      
 -5356.8     7295.0
                                      
 -6771.5     4995.5
                                      
 -8659.1     1929.7
                                      
-11016.4    -1902.6
                                      
-12589.2    -4457.5
                                      
 -4766.6     9397.9
                                      
 -5867.7     7609.4
                                      
 -7282.3     5310.1
                                      
 -8854.0     2755.2
                                      
-11213.4    -1077.1
                                      
-12000.0    -2354.6
                                      
-13099.6    -4143.0
                                      
 -5277.7     9712.3
                                      
 -6849.0     7157.5
                                      
 -8894.9     3836.2
                                      
-10152.1     1792.2
                                      
-10939.1      514.7
                                      
-12825.9    -2551.1
                                      
-14240.4    -4850.6
                                      
 -6103.1     9515.9
                                      
 -7045.8     7983.0
                                      
 -8146.1     6194.5
                                      
 -9247.9     4406.1
                                      
-10033.4     3128.7
                                      
-10820.6     1851.2
                                      
-11605.7      573.8
                                      
-12550.0     -959.1
                                      
-14122.5    -3514.0
                                      
 -7714.9     8042.0
                                      
 -9286.9     5487.1
                                      
 -9916.6     4465.0
                                      
-10702.1     3187.7
                                      
-11489.2     1910.3
                                      
-12903.0     -389.3
                                      
-14633.1    -3199.5
                                      
 -6967.2    10400.3
                                      
 -7911.8     8867.4
                                      
 -9012.0     7079.0
                                      
-10427.6     4779.6
                                      
-11684.4     2735.7
                                      
-12784.9      947.3
                                      
-13571.4     -330.2
                                      
-14830.5    -2374.1
                                      
